profile_id,email,phone_number,first_name,last_name,city,region,country,timezone,source,subscriptions,consent_status,email_subscribed,sms_subscribed,created,updated,predicted_clv_1y,predicted_clv_lifetime,churn_risk,predicted_gender,average_days_between_orders,average_order_value,total_revenue,expected_date_of_next_order,historic_clv,historic_number_of_orders,custom_properties
klv_cust4700855390,user100@example.com,+15553495781,David,Jones,Los Angeles,Greater London,United Kingdom,America/New_York,shopify,{},subscribed,True,False,2022-11-15 22:02:24,2025-02-28 06:02:12,129.38,440.87,low,male,96.1,48.41,562.34,2025-04-21 22:36:09,185.27,4,{}
klv_cust2067970820,user101@example.com,+15553255725,Bob,Smith,Sydney,Greater London,United Kingdom,America/New_York,landing_page,{},subscribed,True,True,2022-08-08 19:26:19,2024-04-30 05:35:04,297.45,767.27,medium,female,83.9,39.43,94.74,2025-06-14 17:23:43,256.44,11,{}
klv_cust2926780541,user102@example.com,+15555913903,Carol,Chen,Toronto,Greater London,Australia,America/New_York,landing_page,{},subscribed,True,True,2022-04-07 20:00:14,2024-02-09 18:10:18,288.65,741.92,winback,unknown,56.6,116.22,228.1,2025-12-13 18:48:54,310.92,8,{}
klv_cust2811967841,user103@example.com,+15551207778,Alice,Jones,Sydney,CA,United States,America/New_York,landing_page,{},subscribed,True,True,2023-05-12 22:05:00,2024-12-02 15:28:29,33.21,139.92,medium,male,108.4,89.41,693.58,2025-10-02 04:28:21,457.43,2,{}
klv_cust6491309593,user104@example.com,+15559166532,Alice,Chen,New York,Greater London,United Kingdom,America/New_York,shopify,{},subscribed,True,False,2023-08-21 15:29:40,2024-09-04 14:41:12,244.54,1203.74,low,male,111.1,39.84,328.76,2025-08-13 09:40:39,102.53,5,{}
klv_cust4965395580,user105@example.com,+15555103201,Eve,Kim,Toronto,ON,United States,America/New_York,shopify,{},subscribed,True,True,2022-09-18 07:06:10,2024-08-17 09:59:23,105.55,508.23,medium,male,69.7,117.59,356.09,2025-04-21 17:25:55,316.5,1,{}
klv_cust3363629219,user106@example.com,+15558419079,Eve,Patel,Los Angeles,NSW,Australia,America/New_York,landing_page,{},subscribed,True,True,2023-09-15 03:21:13,2024-12-01 03:05:40,257.28,937.82,low,unknown,83.9,79.59,666.96,2025-12-23 05:02:21,125.16,5,{}
klv_cust9807209816,user107@example.com,+15555020814,Alice,Patel,New York,Greater London,Australia,America/New_York,social,{},subscribed,True,True,2023-12-25 01:47:06,2024-03-29 18:51:25,219.55,636.37,winback,unknown,119.1,74.36,642.31,2025-07-05 17:57:28,485.52,8,{}
klv_cust4590711152,user108@example.com,+15557707563,Bob,Smith,Sydney,Greater London,United States,America/New_York,social,{},subscribed,True,False,2023-10-21 00:32:37,2025-02-20 13:10:02,297.99,1083.9,low,female,61.6,66.18,556.45,2025-07-09 00:05:19,107.18,8,{}
klv_cust5161807235,user109@example.com,+15554218343,Eve,Kim,New York,ON,United States,America/New_York,shopify,{},subscribed,False,False,2022-03-25 07:21:54,2024-06-24 07:27:52,191.61,701.86,low,male,71.9,40.17,287.23,2025-11-08 14:52:00,159.7,7,{}
klv_cust4645120421,user110@example.com,+15551436675,David,Patel,Los Angeles,CA,United States,America/New_York,shopify,{},subscribed,False,True,2022-06-14 00:13:38,2024-12-26 23:11:01,98.35,281.53,low,female,89.0,77.4,749.02,2025-06-16 05:16:35,153.04,12,{}
klv_cust6009268066,user111@example.com,+15558187378,Eve,Kim,Los Angeles,Greater London,Canada,America/New_York,landing_page,{},subscribed,True,False,2022-04-22 00:20:07,2024-04-09 14:30:20,337.91,922.13,low,male,85.7,100.88,217.72,2025-05-09 17:55:37,567.57,8,{}
klv_cust7380780055,user112@example.com,+15558770480,Alice,Jones,Sydney,ON,United States,America/New_York,shopify,{},subscribed,False,False,2023-01-01 04:16:56,2024-06-12 11:56:35,60.68,263.13,low,male,63.9,114.99,163.49,2025-09-12 22:17:08,204.32,3,{}
klv_cust1251837136,user113@example.com,+15557182615,Eve,Jones,London,CA,United Kingdom,America/New_York,landing_page,{},subscribed,True,True,2022-03-12 12:07:55,2024-01-16 02:39:26,106.67,387.94,low,unknown,88.5,68.5,614.68,2025-11-27 00:04:36,306.13,5,{}
klv_cust2627677155,user114@example.com,+15557966146,Alice,Chen,New York,Greater London,United Kingdom,America/New_York,social,{},subscribed,True,False,2022-09-29 19:54:04,2024-12-12 11:11:14,21.64,86.98,winback,unknown,64.3,118.61,647.25,2025-12-03 07:31:31,193.72,8,{}
klv_cust9526836552,user115@example.com,+15553754194,Bob,Patel,Sydney,ON,United States,America/New_York,landing_page,{},subscribed,True,True,2023-10-10 08:11:57,2024-04-17 22:21:52,128.46,446.21,low,male,118.2,90.01,266.29,2025-09-22 02:03:05,395.47,6,{}
klv_cust7249213370,user116@example.com,+15559650031,Carol,Patel,Toronto,NY,United Kingdom,America/New_York,social,{},subscribed,True,False,2022-12-25 20:33:23,2025-01-17 17:32:42,176.05,503.1,high,female,85.7,74.02,718.86,2025-05-13 19:11:46,69.17,1,{}
klv_cust8380507338,user117@example.com,+15551956485,Alice,Kim,Toronto,NY,United States,America/New_York,landing_page,{},subscribed,True,False,2023-10-26 08:28:04,2024-09-29 06:59:10,76.16,304.14,high,unknown,41.9,94.56,165.27,2025-12-07 09:02:03,363.67,6,{}
klv_cust1664847319,user118@example.com,+15555512389,Alice,Jones,New York,Greater London,Canada,America/New_York,landing_page,{},subscribed,True,False,2022-06-17 13:41:29,2025-02-08 17:44:55,344.69,978.74,low,female,89.4,78.7,258.78,2025-10-18 00:09:36,337.07,6,{}
klv_cust2274350418,user119@example.com,+15553459967,Bob,Chen,Sydney,NY,United States,America/New_York,shopify,{},subscribed,True,True,2023-02-23 19:04:45,2024-10-30 12:49:51,84.69,293.78,low,unknown,109.8,106.98,168.55,2025-05-31 00:40:22,526.04,9,{}
klv_cust5160575046,user120@example.com,+15558700847,Bob,Smith,New York,Greater London,Canada,America/New_York,landing_page,{},subscribed,True,False,2023-03-30 07:17:31,2024-05-03 21:06:28,66.74,278.94,medium,unknown,98.0,83.26,681.06,2025-11-04 18:04:04,311.67,4,{}
klv_cust3328710672,user121@example.com,+15554166181,David,Jones,London,NY,India,America/New_York,social,{},subscribed,False,True,2022-12-23 23:56:32,2024-05-13 20:55:25,221.64,810.29,high,unknown,104.6,118.74,570.04,2025-04-03 09:24:27,394.89,7,{}
klv_cust8507497883,user122@example.com,+15551164279,Eve,Patel,London,NY,United Kingdom,America/New_York,landing_page,{},subscribed,False,True,2023-09-13 06:27:13,2024-06-07 16:10:32,222.91,1051.01,low,male,58.0,88.7,713.48,2025-11-21 22:58:38,316.57,3,{}
klv_cust1245522987,user123@example.com,+15556089107,Alice,Chen,London,CA,Canada,America/New_York,social,{},subscribed,True,False,2022-04-16 12:24:05,2024-06-17 08:06:32,298.39,890.13,medium,male,54.5,46.61,80.75,2025-06-14 01:58:33,147.93,2,{}
klv_cust7803990970,user124@example.com,+15552762230,Carol,Smith,New York,NY,United States,America/New_York,social,{},subscribed,True,True,2022-04-28 15:24:53,2025-01-09 01:04:50,199.44,902.18,low,unknown,105.5,102.63,416.64,2025-09-15 07:33:51,423.63,10,{}
klv_cust1676168421,user125@example.com,+15553311316,Eve,Kim,New York,NSW,United Kingdom,America/New_York,social,{},subscribed,True,True,2023-03-26 16:59:07,2024-12-07 02:28:25,138.44,530.68,low,female,36.1,56.83,415.37,2025-09-20 19:08:38,188.63,7,{}
klv_cust1798112150,user126@example.com,+15552605362,David,Smith,New York,NSW,United States,America/New_York,landing_page,{},subscribed,True,False,2022-01-02 23:26:07,2024-04-24 04:15:00,114.73,401.63,medium,female,49.9,57.75,238.8,2025-04-18 04:58:25,174.38,12,{}
klv_cust3555656321,user127@example.com,+15556834858,Bob,Patel,Sydney,Greater London,United Kingdom,America/New_York,landing_page,{},subscribed,True,True,2023-02-01 02:15:39,2024-05-11 03:34:17,46.93,211.1,low,unknown,101.9,63.63,350.15,2025-11-25 02:28:26,89.57,6,{}
klv_cust6305160342,user128@example.com,+15557593045,David,Smith,New York,Greater London,United States,America/New_York,landing_page,{},subscribed,True,True,2023-05-30 02:57:34,2024-08-15 09:23:11,210.85,609.83,low,male,99.1,74.62,145.65,2025-05-21 10:10:21,454.59,10,{}
klv_cust3553440342,user129@example.com,+15551424720,Eve,Patel,London,CA,Canada,America/New_York,social,{},subscribed,True,True,2023-08-30 10:03:43,2024-10-31 18:28:13,197.64,576.48,low,male,73.1,55.06,598.08,2025-05-18 05:04:32,320.92,6,{}
klv_cust3660223333,user130@example.com,+15556988686,Alice,Chen,Toronto,Greater London,United States,America/New_York,social,{},subscribed,True,False,2022-10-19 10:03:09,2024-06-16 01:03:30,224.6,784.63,low,female,39.1,81.43,63.1,2025-08-10 20:22:32,545.79,11,{}
klv_cust7540301973,user131@example.com,+15559425260,Carol,Jones,Sydney,NSW,Australia,America/New_York,landing_page,{},subscribed,True,True,2023-11-23 20:05:25,2024-04-01 19:41:00,260.79,763.08,medium,unknown,96.9,35.66,204.9,2025-10-08 14:40:55,491.52,1,{}
klv_cust9309500117,user132@example.com,+15555234116,Carol,Kim,Toronto,CA,Australia,America/New_York,social,{},subscribed,True,True,2023-05-17 20:27:54,2025-02-11 20:10:12,56.38,244.81,low,unknown,119.6,35.76,116.31,2025-11-25 20:29:01,181.64,3,{}
klv_cust8370987661,user133@example.com,+15556712178,David,Jones,Los Angeles,NSW,Australia,America/New_York,landing_page,{},subscribed,True,True,2023-09-13 02:58:32,2024-07-25 20:26:40,82.07,391.49,winback,male,108.7,91.04,220.15,2025-12-09 17:43:54,575.94,2,{}
klv_cust6320115677,user134@example.com,+15557510137,David,Chen,Toronto,CA,United Kingdom,America/New_York,social,{},subscribed,True,True,2022-02-28 11:35:41,2024-04-06 09:04:39,331.41,1417.08,low,female,67.2,112.17,728.3,2025-04-07 07:36:01,170.43,8,{}
klv_cust2699887270,user135@example.com,+15554179001,Eve,Kim,Sydney,NSW,Canada,America/New_York,social,{},subscribed,True,False,2022-07-05 07:33:55,2024-03-03 14:27:20,53.2,138.32,low,unknown,116.4,119.77,206.08,2025-08-04 13:52:59,395.76,1,{}
klv_cust6583444930,user136@example.com,+15551136709,Carol,Kim,Sydney,CA,United Kingdom,America/New_York,landing_page,{},subscribed,False,True,2022-12-17 14:22:35,2024-04-06 11:16:04,92.93,431.99,winback,female,44.2,61.01,785.09,2025-10-29 06:53:12,416.01,4,{}
klv_cust1311570307,user137@example.com,+15552937840,Bob,Kim,London,NY,United Kingdom,America/New_York,landing_page,{},subscribed,True,False,2022-09-18 20:56:31,2025-01-11 11:58:10,230.64,635.0,winback,male,31.9,58.72,146.49,2025-07-30 06:08:11,281.73,10,{}
klv_cust5278201677,user138@example.com,+15555118329,Bob,Smith,Los Angeles,CA,United Kingdom,America/New_York,shopify,{},subscribed,True,False,2023-08-26 01:02:24,2024-05-06 14:15:46,312.77,1389.25,low,unknown,30.5,54.18,764.47,2025-11-20 17:49:29,70.44,3,{}
klv_cust9904586976,user139@example.com,+15559229464,Eve,Jones,Los Angeles,NY,United States,America/New_York,shopify,{},subscribed,True,False,2023-07-22 02:36:42,2024-03-26 08:18:14,99.41,432.46,medium,female,78.9,79.11,589.52,2025-09-08 12:32:44,387.98,2,{}
klv_cust2139027119,user140@example.com,+15555875795,Alice,Kim,New York,NY,United States,America/New_York,social,{},subscribed,True,False,2023-03-28 02:51:50,2024-11-05 04:16:56,191.57,957.25,low,male,53.4,74.87,424.29,2025-12-05 16:10:53,79.26,11,{}
klv_cust9303285822,user141@example.com,+15556142474,Alice,Chen,Los Angeles,NY,United States,America/New_York,social,{},subscribed,False,True,2022-02-22 02:12:03,2024-07-04 02:36:15,64.7,223.56,medium,male,118.9,88.09,178.25,2025-07-29 01:30:00,422.34,9,{}
klv_cust4783282817,user142@example.com,+15558287881,David,Kim,Sydney,Greater London,Canada,America/New_York,social,{},subscribed,True,False,2023-09-23 12:29:03,2024-08-03 04:12:46,284.82,986.51,medium,unknown,84.6,70.68,555.69,2025-08-06 02:52:45,319.66,2,{}
klv_cust4776436931,user143@example.com,+15556153146,Carol,Kim,Toronto,CA,India,America/New_York,landing_page,{},subscribed,True,False,2022-12-05 04:36:50,2024-01-04 20:49:16,38.22,183.46,medium,female,77.0,119.16,473.09,2025-09-03 05:36:40,87.45,8,{}
klv_cust6882074066,user144@example.com,+15558487076,Alice,Chen,Sydney,Greater London,United States,America/New_York,landing_page,{},subscribed,True,True,2023-03-01 20:26:23,2024-04-23 00:32:22,220.76,876.81,low,female,83.6,70.87,775.89,2025-12-26 13:05:14,561.48,6,{}
klv_cust5972484792,user145@example.com,+15557374198,David,Chen,London,ON,United States,America/New_York,social,{},subscribed,True,True,2022-03-10 09:55:49,2024-08-14 18:48:21,178.76,475.43,medium,unknown,102.1,69.25,611.29,2025-09-06 09:54:47,301.91,8,{}
klv_cust8316648259,user146@example.com,+15552804053,Alice,Jones,Toronto,CA,United States,America/New_York,shopify,{},subscribed,True,False,2022-03-09 05:34:50,2024-08-25 05:21:38,245.78,1183.26,winback,female,58.4,44.69,94.96,2025-12-06 12:30:30,327.87,4,{}
klv_cust9623534576,user147@example.com,+15551042630,David,Jones,New York,CA,United States,America/New_York,social,{},subscribed,True,True,2022-05-18 20:28:36,2024-12-30 16:04:57,347.68,1421.69,medium,female,59.1,115.12,701.93,2025-09-07 00:48:27,73.65,9,{}
klv_cust3849232839,user148@example.com,+15556884150,Eve,Chen,Los Angeles,Greater London,United Kingdom,America/New_York,social,{},subscribed,True,True,2023-12-15 21:06:41,2024-12-17 22:54:18,314.72,824.23,low,male,115.0,52.87,324.68,2025-04-22 16:58:11,124.34,10,{}
klv_cust5871743247,user149@example.com,+15553218398,Carol,Jones,New York,NSW,United States,America/New_York,landing_page,{},subscribed,True,False,2022-03-26 22:46:45,2024-04-17 12:29:36,270.04,1140.21,medium,female,46.6,87.91,608.02,2025-07-16 15:55:57,268.03,2,{}
klv_cust3376077463,user150@example.com,+15559459255,Alice,Jones,Toronto,NSW,United States,America/New_York,shopify,{},subscribed,True,False,2023-05-12 00:11:23,2024-04-20 12:07:11,88.05,423.16,high,male,77.9,39.39,122.15,2025-09-30 00:21:42,259.55,3,{}
klv_cust6464693977,user151@example.com,+15558369727,Carol,Smith,London,CA,United States,America/New_York,shopify,{},subscribed,True,False,2022-09-19 05:35:19,2024-07-02 00:07:33,229.96,1017.8,winback,unknown,113.2,80.35,498.96,2025-11-23 06:02:03,410.71,9,{}
klv_cust3597724331,user152@example.com,+15553131749,David,Smith,Toronto,NSW,United Kingdom,America/New_York,landing_page,{},subscribed,False,True,2023-07-04 11:33:59,2024-05-12 01:40:11,33.23,95.2,low,male,105.9,85.47,772.36,2025-08-09 23:57:27,206.72,10,{}
klv_cust8377088167,user153@example.com,+15558291517,Carol,Chen,Los Angeles,NY,United States,America/New_York,shopify,{},subscribed,True,False,2023-07-09 03:50:47,2024-09-07 13:57:52,145.46,605.37,medium,unknown,68.3,51.27,615.5,2025-12-04 09:39:17,242.52,10,{}
klv_cust7393195616,user154@example.com,+15551462645,Eve,Kim,Sydney,CA,United States,America/New_York,landing_page,{},subscribed,True,True,2023-07-11 18:42:01,2024-07-20 20:52:50,264.72,873.14,low,female,43.9,87.64,654.39,2025-11-03 15:31:00,479.13,12,{}
klv_cust4633987776,user155@example.com,+15556787504,Eve,Patel,Los Angeles,CA,United States,America/New_York,landing_page,{},subscribed,True,False,2023-03-12 15:07:39,2024-06-17 19:47:39,285.56,1177.88,medium,unknown,99.2,95.91,190.24,2025-08-12 06:30:34,423.81,12,{}
klv_cust9986353481,user156@example.com,+15551976622,Carol,Chen,London,Greater London,Australia,America/New_York,landing_page,{},subscribed,True,False,2022-02-26 09:15:21,2024-10-15 10:11:49,37.2,176.02,winback,male,96.5,48.34,254.95,2025-10-12 09:03:49,323.57,6,{}
klv_cust2188332531,user157@example.com,+15559838019,Carol,Chen,Sydney,NSW,Canada,America/New_York,landing_page,{},subscribed,True,True,2023-03-21 15:56:29,2024-07-05 04:49:00,121.9,497.11,medium,male,103.1,78.67,692.8,2025-06-01 02:20:38,587.62,12,{}
klv_cust5310195918,user158@example.com,+15557768797,Alice,Smith,Los Angeles,NY,Australia,America/New_York,landing_page,{},subscribed,True,False,2023-09-24 06:14:19,2024-04-12 08:48:44,172.35,852.69,low,unknown,81.1,45.61,101.31,2025-12-22 05:40:28,488.26,7,{}
klv_cust4311931853,user159@example.com,+15554173856,David,Jones,Toronto,NSW,United States,America/New_York,social,{},subscribed,True,True,2022-01-22 21:55:09,2025-02-28 19:25:44,282.05,1025.07,low,female,82.3,63.12,730.21,2025-08-13 16:04:58,161.41,2,{}
klv_cust2125089309,user160@example.com,+15552449589,David,Jones,London,ON,Australia,America/New_York,shopify,{},subscribed,True,False,2022-07-26 01:02:48,2024-07-22 10:28:13,125.98,448.52,high,male,113.0,104.21,797.28,2025-04-08 16:08:42,317.71,1,{}
klv_cust8478529823,user161@example.com,+15553605305,Eve,Smith,Sydney,NSW,Canada,America/New_York,social,{},subscribed,False,True,2022-10-30 12:03:37,2024-12-11 23:01:07,177.23,875.83,medium,female,74.1,42.08,442.67,2025-07-14 14:11:39,450.64,3,{}
klv_cust1041531046,user162@example.com,+15557726058,Alice,Patel,New York,ON,United Kingdom,America/New_York,social,{},subscribed,True,False,2023-12-06 13:15:45,2024-04-26 03:49:18,262.9,935.3,low,male,33.1,49.95,403.15,2025-04-25 03:29:52,598.2,8,{}
klv_cust4882343658,user163@example.com,+15554632284,Eve,Chen,London,NY,United States,America/New_York,social,{},subscribed,True,False,2023-07-22 17:13:05,2024-04-13 01:55:13,333.24,1223.9,low,unknown,97.2,62.79,550.96,2025-05-23 09:39:08,216.16,2,{}
klv_cust3343292475,user164@example.com,+15555349725,Carol,Chen,Toronto,NY,United Kingdom,America/New_York,landing_page,{},subscribed,False,True,2022-03-10 23:26:16,2024-06-20 21:25:23,285.82,850.15,medium,female,83.2,85.85,585.03,2025-09-26 15:18:10,428.17,4,{}
klv_cust8879525611,user165@example.com,+15552178239,Carol,Jones,New York,NY,United States,America/New_York,landing_page,{},subscribed,True,False,2023-07-06 13:02:32,2024-01-06 22:34:55,42.97,202.66,medium,female,40.2,46.98,462.55,2025-09-08 12:02:12,216.2,2,{}
klv_cust5931025271,user166@example.com,+15555006868,Carol,Chen,Los Angeles,NSW,United States,America/New_York,landing_page,{},subscribed,True,True,2023-04-06 09:06:00,2025-02-11 17:28:20,321.84,1341.69,high,unknown,45.4,58.49,632.55,2025-05-25 06:13:27,159.48,4,{}
klv_cust1547374338,user167@example.com,+15558236916,Eve,Smith,Sydney,ON,United States,America/New_York,social,{},subscribed,True,True,2023-04-02 14:48:37,2024-03-09 09:02:26,137.98,365.31,winback,male,91.4,112.0,662.91,2025-09-13 21:13:21,161.02,4,{}
klv_cust6618926823,user168@example.com,+15554501029,Alice,Kim,Toronto,NY,Australia,America/New_York,landing_page,{},subscribed,True,True,2023-08-16 03:08:01,2024-08-31 02:40:18,75.64,289.98,low,female,59.3,40.74,724.56,2025-12-03 08:17:52,480.17,8,{}
klv_cust4696689457,user169@example.com,+15557318400,Eve,Patel,New York,Greater London,United States,America/New_York,landing_page,{},subscribed,True,False,2023-08-26 16:40:59,2024-05-03 08:13:01,223.4,616.35,medium,female,48.3,39.97,336.31,2025-07-08 16:26:38,491.6,10,{}
klv_cust9155819200,user170@example.com,+15553306396,Bob,Patel,London,NSW,Australia,America/New_York,shopify,{},subscribed,True,True,2023-01-06 15:43:51,2024-08-18 23:08:48,142.75,408.33,low,male,63.8,96.68,193.53,2025-05-16 20:24:45,225.65,8,{}
klv_cust5736462531,user171@example.com,+15555304037,Alice,Patel,London,NSW,United Kingdom,America/New_York,social,{},subscribed,True,False,2023-08-14 15:48:52,2024-02-04 00:25:41,120.2,430.16,winback,male,106.4,49.67,174.27,2025-12-09 07:13:12,309.89,7,{}
klv_cust4993808565,user172@example.com,+15551176631,David,Chen,New York,ON,United States,America/New_York,social,{},subscribed,True,False,2022-08-17 02:53:39,2024-07-16 15:30:25,51.04,181.26,medium,unknown,93.0,75.97,181.06,2025-10-14 05:10:39,321.54,4,{}
klv_cust4713453204,user173@example.com,+15551673166,Bob,Patel,New York,ON,Australia,America/New_York,social,{},subscribed,True,True,2023-04-08 07:21:31,2024-08-25 20:28:01,39.29,103.24,winback,unknown,33.5,59.21,776.19,2025-06-05 16:34:58,54.4,7,{}
klv_cust4482238042,user174@example.com,+15552506151,David,Smith,Toronto,Greater London,United Kingdom,America/New_York,social,{},subscribed,True,True,2023-11-13 15:06:21,2025-02-13 02:23:15,182.43,539.65,medium,male,87.5,89.5,773.43,2025-06-16 10:42:24,87.42,7,{}
