id,name,email,phone,customer_id,financial_status,fulfillment_status,currency,total_price,subtotal_price,total_discounts,total_tax,total_shipping,total_refunds,net_payment,billing_address,shipping_address,shipping_country,shipping_country_code,line_items,discount_codes,refunds,fulfillments,transactions,tags,note,source_name,landing_site,referring_site,utm_source,utm_medium,utm_campaign,utm_content,utm_term,cancelled_at,cancel_reason,closed_at,processed_at,created_at,updated_at,customer_orders_count,customer_total_spent
5000077,#ORD5000077,user30@example.com,,cust9786748825,paid,fulfilled,USD,91.34,93.97,9.4,6.77,0.0,0.0,91.34,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://google.com,google,organic,camp_14,,,,,2023-01-19 16:13:19,2023-01-19 16:13:19,2023-01-19 16:13:19,2023-01-19 16:13:19,1,73.07
5000078,#ORD5000078,user31@example.com,,cust5728765136,paid,fulfilled,USD,110.94,94.97,0.0,7.6,8.37,0.0,110.94,{},{},DE,DE,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,email,camp_18,,,,,2023-05-13 08:01:06,2023-05-13 08:01:06,2023-05-13 08:01:06,2023-05-13 08:01:06,1,88.75
5000079,#ORD5000079,user31@example.com,,cust5728765136,paid,fulfilled,USD,24.8,13.99,1.4,1.01,11.2,0.0,24.8,{},{},DE,DE,[],[],[],[],[],,,web,/collections/all,https://email.com,email,,camp_2,,,,,2023-06-25 06:20:13,2023-06-25 06:20:13,2023-06-25 06:20:13,2023-06-25 06:20:13,2,39.68
5000080,#ORD5000080,user31@example.com,,cust5728765136,paid,fulfilled,USD,144.5,126.95,0.0,10.16,7.39,0.0,144.5,{},{},DE,DE,[],[],[],[],[],,,web,/collections/all,https://google.com,google,email,camp_1,,,,,2024-08-21 16:00:42,2024-08-21 16:00:42,2024-08-21 16:00:42,2024-08-21 16:00:42,3,346.8
5000081,#ORD5000081,user31@example.com,,cust5728765136,paid,fulfilled,USD,73.95,60.96,0.0,4.88,8.11,0.0,73.95,{},{},DE,DE,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,,camp_2,,,,,2024-10-18 04:01:55,2024-10-18 04:01:55,2024-10-18 04:01:55,2024-10-18 04:01:55,4,236.64
5000082,#ORD5000082,user31@example.com,,cust5728765136,paid,fulfilled,USD,61.64,48.97,0.0,3.92,8.75,0.0,61.64,{},{},DE,DE,[],[],[],[],[],,,web,/collections/all,https://google.com,google,organic,camp_4,,,,,2024-12-31 03:43:13,2024-12-31 03:43:13,2024-12-31 03:43:13,2024-12-31 03:43:13,5,246.56
5000083,#ORD5000083,user31@example.com,,cust5728765136,paid,fulfilled,USD,100.31,80.95,0.0,6.48,12.88,0.0,100.31,{},{},DE,DE,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,social,camp_7,,,,,2025-03-14 16:32:41,2025-03-14 16:32:41,2025-03-14 16:32:41,2025-03-14 16:32:41,6,481.49
5000084,#ORD5000084,user32@example.com,,cust6488854841,paid,fulfilled,USD,28.87,18.99,0.0,1.52,8.36,0.0,28.87,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,social,camp_16,,,,,2023-05-18 01:57:20,2023-05-18 01:57:20,2023-05-18 01:57:20,2023-05-18 01:57:20,1,23.1
5000085,#ORD5000085,user32@example.com,,cust6488854841,paid,fulfilled,USD,98.38,84.96,0.0,6.8,6.62,0.0,98.38,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,,camp_17,,,,,2023-07-17 13:46:04,2023-07-17 13:46:04,2023-07-17 13:46:04,2023-07-17 13:46:04,2,157.41
5000086,#ORD5000086,user32@example.com,,cust6488854841,paid,fulfilled,USD,30.22,27.98,0.0,2.24,0.0,0.0,30.22,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,email,camp_17,,,,,2023-10-11 04:35:53,2023-10-11 04:35:53,2023-10-11 04:35:53,2023-10-11 04:35:53,3,72.53
5000087,#ORD5000087,user32@example.com,,cust6488854841,paid,fulfilled,USD,75.76,77.95,7.8,5.61,0.0,0.0,75.76,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,email,camp_1,,,,,2023-11-08 03:22:49,2023-11-08 03:22:49,2023-11-08 03:22:49,2023-11-08 03:22:49,4,242.43
5000088,#ORD5000088,user33@example.com,,cust2566942273,paid,fulfilled,USD,67.99,69.95,7.0,5.04,0.0,0.0,67.99,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://email.com,email,,camp_19,,,,,2023-03-19 02:19:18,2023-03-19 02:19:18,2023-03-19 02:19:18,2023-03-19 02:19:18,1,54.39
5000089,#ORD5000089,user33@example.com,,cust2566942273,refunded,fulfilled,USD,94.06,79.98,0.0,6.4,7.68,0.0,94.06,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,cpc,camp_11,,,,,2023-05-15 03:45:36,2023-05-15 03:45:36,2023-05-15 03:45:36,2023-05-15 03:45:36,2,150.5
5000090,#ORD5000090,user34@example.com,,cust6884882440,paid,fulfilled,USD,88.72,75.95,0.0,6.08,6.69,0.0,88.72,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,email,camp_1,,,,,2023-03-20 13:28:26,2023-03-20 13:28:26,2023-03-20 13:28:26,2023-03-20 13:28:26,1,70.98
5000091,#ORD5000091,user34@example.com,,cust6884882440,paid,fulfilled,USD,72.91,61.96,0.0,4.96,5.99,0.0,72.91,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,email,camp_14,,,,,2023-10-07 04:05:41,2023-10-07 04:05:41,2023-10-07 04:05:41,2023-10-07 04:05:41,2,116.66
5000092,#ORD5000092,user35@example.com,,cust3783290795,paid,fulfilled,USD,91.75,84.95,0.0,6.8,0.0,0.0,91.75,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,,camp_16,,,,,2023-02-08 04:12:53,2023-02-08 04:12:53,2023-02-08 04:12:53,2023-02-08 04:12:53,1,73.4
5000093,#ORD5000093,user35@example.com,,cust3783290795,paid,fulfilled,USD,65.21,49.97,0.0,4.0,11.24,0.0,65.21,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,,camp_19,,,,,2023-05-17 08:44:05,2023-05-17 08:44:05,2023-05-17 08:44:05,2023-05-17 08:44:05,2,104.34
5000094,#ORD5000094,user35@example.com,,cust3783290795,paid,fulfilled,USD,74.53,60.96,0.0,4.88,8.69,0.0,74.53,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,email,camp_1,,,,,2024-07-09 09:52:21,2024-07-09 09:52:21,2024-07-09 09:52:21,2024-07-09 09:52:21,3,178.87
5000095,#ORD5000095,user35@example.com,,cust3783290795,paid,fulfilled,USD,25.13,14.99,0.0,1.2,8.94,0.0,25.13,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,cpc,camp_13,,,,,2024-11-02 18:36:49,2024-11-02 18:36:49,2024-11-02 18:36:49,2024-11-02 18:36:49,4,80.42
5000096,#ORD5000096,user35@example.com,,cust3783290795,paid,fulfilled,USD,49.65,45.97,0.0,3.68,0.0,0.0,49.65,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,organic,camp_12,,,,,2025-03-28 01:22:54,2025-03-28 01:22:54,2025-03-28 01:22:54,2025-03-28 01:22:54,5,198.6
5000097,#ORD5000097,user36@example.com,,cust4131575764,refunded,fulfilled,USD,109.8,93.94,0.0,7.52,8.34,0.0,109.8,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://google.com,google,,camp_7,,,,,2024-03-23 19:52:15,2024-03-23 19:52:15,2024-03-23 19:52:15,2024-03-23 19:52:15,1,87.84
5000098,#ORD5000098,user37@example.com,,cust5996775663,paid,fulfilled,USD,101.04,103.96,10.4,7.48,0.0,0.0,101.04,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,organic,camp_16,,,,,2023-11-05 01:07:40,2023-11-05 01:07:40,2023-11-05 01:07:40,2023-11-05 01:07:40,1,80.83
5000099,#ORD5000099,user37@example.com,,cust5996775663,paid,fulfilled,USD,99.36,81.95,0.0,6.56,10.85,0.0,99.36,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://email.com,email,organic,camp_7,,,,,2024-02-20 19:23:07,2024-02-20 19:23:07,2024-02-20 19:23:07,2024-02-20 19:23:07,2,158.98
5000100,#ORD5000100,user37@example.com,,cust5996775663,pending,fulfilled,USD,16.19,14.99,0.0,1.2,0.0,0.0,16.19,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://email.com,email,social,camp_9,,,,,2025-02-26 02:16:11,2025-02-26 02:16:11,2025-02-26 02:16:11,2025-02-26 02:16:11,3,38.86
5000101,#ORD5000101,user38@example.com,,cust6924716023,paid,fulfilled,USD,39.77,29.98,0.0,2.4,7.39,0.0,39.77,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,email,camp_18,,,,,2023-01-08 10:28:44,2023-01-08 10:28:44,2023-01-08 10:28:44,2023-01-08 10:28:44,1,31.82
5000102,#ORD5000102,user38@example.com,,cust6924716023,paid,fulfilled,USD,34.24,25.98,0.0,2.08,6.18,0.0,34.24,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://google.com,google,organic,camp_6,,,,,2024-01-11 10:49:24,2024-01-11 10:49:24,2024-01-11 10:49:24,2024-01-11 10:49:24,2,54.78
5000103,#ORD5000103,user38@example.com,,cust6924716023,paid,fulfilled,USD,84.48,70.95,0.0,5.68,7.85,0.0,84.48,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,email,camp_15,,,,,2024-06-20 11:56:21,2024-06-20 11:56:21,2024-06-20 11:56:21,2024-06-20 11:56:21,3,202.75
5000104,#ORD5000104,user39@example.com,,cust3392080953,paid,fulfilled,USD,89.59,82.95,0.0,6.64,0.0,0.0,89.59,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,cpc,camp_20,,,,,2023-07-30 19:43:37,2023-07-30 19:43:37,2023-07-30 19:43:37,2023-07-30 19:43:37,1,71.67
5000105,#ORD5000105,user39@example.com,,cust3392080953,paid,fulfilled,USD,47.14,37.97,0.0,3.04,6.13,0.0,47.14,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,organic,camp_15,,,,,2024-10-11 03:39:33,2024-10-11 03:39:33,2024-10-11 03:39:33,2024-10-11 03:39:33,2,75.42
5000106,#ORD5000106,user39@example.com,,cust3392080953,paid,fulfilled,USD,71.7,58.96,0.0,4.72,8.02,0.0,71.7,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,,camp_3,,,,,2025-01-06 04:30:27,2025-01-06 04:30:27,2025-01-06 04:30:27,2025-01-06 04:30:27,3,172.08
5000107,#ORD5000107,user40@example.com,,cust8235363119,paid,fulfilled,USD,88.41,90.96,9.1,6.55,0.0,0.0,88.41,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://email.com,email,,camp_4,,,,,2024-05-29 13:21:05,2024-05-29 13:21:05,2024-05-29 13:21:05,2024-05-29 13:21:05,1,70.73
5000108,#ORD5000108,user41@example.com,,cust4332894265,paid,fulfilled,USD,24.58,16.99,0.0,1.36,6.23,0.0,24.58,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,,camp_8,,,,,2023-04-10 18:42:54,2023-04-10 18:42:54,2023-04-10 18:42:54,2023-04-10 18:42:54,1,19.66
5000109,#ORD5000109,user41@example.com,,cust4332894265,paid,fulfilled,USD,77.29,60.96,0.0,4.88,11.45,0.0,77.29,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,organic,camp_18,,,,,2023-07-16 12:31:29,2023-07-16 12:31:29,2023-07-16 12:31:29,2023-07-16 12:31:29,2,123.66
5000110,#ORD5000110,user41@example.com,,cust4332894265,paid,fulfilled,USD,28.68,23.98,2.4,1.73,5.37,0.0,28.68,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,email,camp_9,,,,,2024-06-11 18:07:40,2024-06-11 18:07:40,2024-06-11 18:07:40,2024-06-11 18:07:40,3,68.83
5000111,#ORD5000111,user41@example.com,,cust4332894265,paid,fulfilled,USD,75.56,69.96,0.0,5.6,0.0,0.0,75.56,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,,camp_18,,,,,2024-08-28 13:47:54,2024-08-28 13:47:54,2024-08-28 13:47:54,2024-08-28 13:47:54,4,241.79
5000112,#ORD5000112,user41@example.com,,cust4332894265,paid,fulfilled,USD,40.18,28.98,0.0,2.32,8.88,0.0,40.18,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,cpc,camp_2,,,,,2024-12-27 13:06:00,2024-12-27 13:06:00,2024-12-27 13:06:00,2024-12-27 13:06:00,5,160.72
5000113,#ORD5000113,user42@example.com,,cust6649827836,paid,fulfilled,USD,65.5,55.96,5.6,4.03,11.11,0.0,65.5,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://google.com,google,,camp_3,,,,,2023-07-21 00:26:22,2023-07-21 00:26:22,2023-07-21 00:26:22,2023-07-21 00:26:22,1,52.4
5000114,#ORD5000114,user43@example.com,,cust2149938334,refunded,fulfilled,USD,43.67,32.98,3.3,2.37,11.62,0.0,43.67,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://email.com,email,organic,camp_18,,,,,2024-02-08 04:24:58,2024-02-08 04:24:58,2024-02-08 04:24:58,2024-02-08 04:24:58,1,34.94
5000115,#ORD5000115,user43@example.com,,cust2149938334,paid,fulfilled,USD,30.22,27.98,0.0,2.24,0.0,0.0,30.22,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,email,camp_10,,,,,2024-04-17 03:24:48,2024-04-17 03:24:48,2024-04-17 03:24:48,2024-04-17 03:24:48,2,48.35
5000116,#ORD5000116,user43@example.com,,cust2149938334,paid,fulfilled,USD,47.6,48.97,4.9,3.53,0.0,0.0,47.6,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,cpc,camp_12,,,,,2024-07-16 01:08:44,2024-07-16 01:08:44,2024-07-16 01:08:44,2024-07-16 01:08:44,3,114.24
5000117,#ORD5000117,user44@example.com,,cust2351531223,paid,fulfilled,USD,29.14,29.98,3.0,2.16,0.0,0.0,29.14,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,,camp_19,,,,,2025-03-05 08:50:02,2025-03-05 08:50:02,2025-03-05 08:50:02,2025-03-05 08:50:02,1,23.31
5000118,#ORD5000118,user45@example.com,,cust8110054933,paid,fulfilled,USD,17.27,15.99,0.0,1.28,0.0,0.0,17.27,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://google.com,google,email,camp_5,,,,,2025-01-20 08:53:49,2025-01-20 08:53:49,2025-01-20 08:53:49,2025-01-20 08:53:49,1,13.82
5000119,#ORD5000119,user45@example.com,,cust8110054933,paid,fulfilled,USD,60.22,61.96,6.2,4.46,0.0,0.0,60.22,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,cpc,camp_15,,,,,2025-03-04 01:20:04,2025-03-04 01:20:04,2025-03-04 01:20:04,2025-03-04 01:20:04,2,96.35
5000120,#ORD5000120,user46@example.com,,cust2970753705,refunded,fulfilled,USD,133.54,113.95,0.0,9.12,10.47,0.0,133.54,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://email.com,email,social,camp_14,,,,,2023-03-24 23:57:06,2023-03-24 23:57:06,2023-03-24 23:57:06,2023-03-24 23:57:06,1,106.83
5000121,#ORD5000121,user46@example.com,,cust2970753705,paid,fulfilled,USD,43.91,29.98,0.0,2.4,11.53,0.0,43.91,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,organic,camp_4,,,,,2024-09-14 02:55:21,2024-09-14 02:55:21,2024-09-14 02:55:21,2024-09-14 02:55:21,2,70.26
5000122,#ORD5000122,user46@example.com,,cust2970753705,paid,fulfilled,USD,79.6,65.96,0.0,5.28,8.36,0.0,79.6,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,email,camp_3,,,,,2025-01-16 08:47:24,2025-01-16 08:47:24,2025-01-16 08:47:24,2025-01-16 08:47:24,3,191.04
5000123,#ORD5000123,user47@example.com,,cust2137651678,paid,fulfilled,USD,66.92,61.96,0.0,4.96,0.0,0.0,66.92,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://email.com,email,email,camp_11,,,,,2024-05-26 17:46:36,2024-05-26 17:46:36,2024-05-26 17:46:36,2024-05-26 17:46:36,1,53.54
5000124,#ORD5000124,user47@example.com,,cust2137651678,paid,fulfilled,USD,70.56,65.96,6.6,4.75,6.45,0.0,70.56,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,cpc,camp_4,,,,,2025-03-29 11:38:13,2025-03-29 11:38:13,2025-03-29 11:38:13,2025-03-29 11:38:13,2,112.9
5000125,#ORD5000125,user48@example.com,,cust7805745017,paid,fulfilled,USD,54.95,41.97,0.0,3.36,9.62,0.0,54.95,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://email.com,email,social,camp_2,,,,,2023-12-29 08:58:19,2023-12-29 08:58:19,2023-12-29 08:58:19,2023-12-29 08:58:19,1,43.96
5000126,#ORD5000126,user48@example.com,,cust7805745017,paid,fulfilled,USD,93.75,76.95,0.0,6.16,10.64,0.0,93.75,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,email,camp_6,,,,,2024-02-10 15:15:53,2024-02-10 15:15:53,2024-02-10 15:15:53,2024-02-10 15:15:53,2,150.0
5000127,#ORD5000127,user48@example.com,,cust7805745017,paid,fulfilled,USD,26.92,18.99,1.9,1.37,8.46,0.0,26.92,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,cpc,camp_4,,,,,2024-09-05 20:49:04,2024-09-05 20:49:04,2024-09-05 20:49:04,2024-09-05 20:49:04,3,64.61
5000128,#ORD5000128,user49@example.com,,cust7010379415,paid,fulfilled,USD,78.56,61.96,0.0,4.96,11.64,0.0,78.56,{},{},IN,IN,[],[],[],[],[],,,web,/collections/all,https://email.com,email,social,camp_3,,,,,2023-06-05 03:43:23,2023-06-05 03:43:23,2023-06-05 03:43:23,2023-06-05 03:43:23,1,62.85
5000129,#ORD5000129,user49@example.com,,cust7010379415,paid,fulfilled,USD,85.65,72.95,0.0,5.84,6.86,0.0,85.65,{},{},IN,IN,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,cpc,camp_19,,,,,2023-09-19 06:47:50,2023-09-19 06:47:50,2023-09-19 06:47:50,2023-09-19 06:47:50,2,137.04
5000130,#ORD5000130,user49@example.com,,cust7010379415,paid,fulfilled,USD,16.19,14.99,0.0,1.2,0.0,0.0,16.19,{},{},IN,IN,[],[],[],[],[],,,web,/collections/all,https://email.com,email,email,camp_17,,,,,2024-02-22 00:44:44,2024-02-22 00:44:44,2024-02-22 00:44:44,2024-02-22 00:44:44,3,38.86
5000131,#ORD5000131,user49@example.com,,cust7010379415,paid,fulfilled,USD,51.91,37.98,0.0,3.04,10.89,0.0,51.91,{},{},IN,IN,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,,camp_9,,,,,2024-03-26 19:02:25,2024-03-26 19:02:25,2024-03-26 19:02:25,2024-03-26 19:02:25,4,166.11
5000132,#ORD5000132,user49@example.com,,cust7010379415,paid,fulfilled,USD,90.29,79.98,8.0,5.76,12.55,0.0,90.29,{},{},IN,IN,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,social,camp_1,,,,,2024-04-26 13:46:57,2024-04-26 13:46:57,2024-04-26 13:46:57,2024-04-26 13:46:57,5,361.16
5000133,#ORD5000133,user50@example.com,,cust5284391408,paid,fulfilled,USD,39.64,29.98,0.0,2.4,7.26,0.0,39.64,{},{},CA,CA,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,,camp_4,,,,,2023-11-14 05:13:05,2023-11-14 05:13:05,2023-11-14 05:13:05,2023-11-14 05:13:05,1,31.71
5000134,#ORD5000134,user50@example.com,,cust5284391408,paid,fulfilled,USD,56.79,43.97,0.0,3.52,9.3,0.0,56.79,{},{},CA,CA,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,organic,camp_1,,,,,2024-06-12 05:04:52,2024-06-12 05:04:52,2024-06-12 05:04:52,2024-06-12 05:04:52,2,90.86
5000135,#ORD5000135,user51@example.com,,cust7483366056,paid,fulfilled,USD,76.22,58.96,0.0,4.72,12.54,0.0,76.22,{},{},AU,AU,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,organic,camp_16,,,,,2023-06-15 10:17:56,2023-06-15 10:17:56,2023-06-15 10:17:56,2023-06-15 10:17:56,1,60.98
5000136,#ORD5000136,user51@example.com,,cust7483366056,paid,fulfilled,USD,68.53,52.97,0.0,4.24,11.32,0.0,68.53,{},{},AU,AU,[],[],[],[],[],,,web,/collections/all,https://influencer.com,influencer,social,camp_10,,,,,2024-12-11 19:40:21,2024-12-11 19:40:21,2024-12-11 19:40:21,2024-12-11 19:40:21,2,109.65
5000137,#ORD5000137,user52@example.com,,cust1470939445,paid,fulfilled,USD,74.65,66.96,6.7,4.82,9.57,0.0,74.65,{},{},CA,CA,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,organic,camp_18,,,,,2024-02-15 13:34:33,2024-02-15 13:34:33,2024-02-15 13:34:33,2024-02-15 13:34:33,1,59.72
5000138,#ORD5000138,user53@example.com,,cust3694860228,paid,fulfilled,USD,22.81,12.99,1.3,0.94,10.18,0.0,22.81,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://email.com,email,social,camp_17,,,,,2023-11-01 06:16:39,2023-11-01 06:16:39,2023-11-01 06:16:39,2023-11-01 06:16:39,1,18.25
5000139,#ORD5000139,user53@example.com,,cust3694860228,paid,fulfilled,USD,75.56,69.96,0.0,5.6,0.0,0.0,75.56,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,social,camp_13,,,,,2024-05-16 21:09:23,2024-05-16 21:09:23,2024-05-16 21:09:23,2024-05-16 21:09:23,2,120.9
5000140,#ORD5000140,user53@example.com,,cust3694860228,paid,fulfilled,USD,122.67,119.95,12.0,8.64,6.08,0.0,122.67,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,organic,camp_15,,,,,2024-08-21 15:21:34,2024-08-21 15:21:34,2024-08-21 15:21:34,2024-08-21 15:21:34,3,294.41
5000141,#ORD5000141,user53@example.com,,cust3694860228,paid,fulfilled,USD,123.16,105.96,0.0,8.48,8.72,0.0,123.16,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://direct.com,direct,social,camp_1,,,,,2025-03-06 14:17:45,2025-03-06 14:17:45,2025-03-06 14:17:45,2025-03-06 14:17:45,4,394.11
5000142,#ORD5000142,user54@example.com,,cust5567816720,paid,fulfilled,USD,59.33,49.97,0.0,4.0,5.36,0.0,59.33,{},{},CA,CA,[],[],[],[],[],,,web,/collections/all,https://google.com,google,cpc,camp_14,,,,,2023-08-22 11:30:09,2023-08-22 11:30:09,2023-08-22 11:30:09,2023-08-22 11:30:09,1,47.46
5000143,#ORD5000143,user55@example.com,,cust9573276057,paid,fulfilled,USD,36.91,37.98,3.8,2.73,0.0,0.0,36.91,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,organic,camp_14,,,,,2024-07-08 16:28:21,2024-07-08 16:28:21,2024-07-08 16:28:21,2024-07-08 16:28:21,1,29.53
5000144,#ORD5000144,user55@example.com,,cust9573276057,paid,fulfilled,USD,112.44,93.94,0.0,7.52,10.98,0.0,112.44,{},{},GB,GB,[],[],[],[],[],,,web,/collections/all,https://google.com,google,social,camp_13,,,,,2025-02-25 10:01:08,2025-02-25 10:01:08,2025-02-25 10:01:08,2025-02-25 10:01:08,2,179.9
5000145,#ORD5000145,user56@example.com,,cust7567496105,paid,fulfilled,USD,76.71,61.96,0.0,4.96,9.79,0.0,76.71,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,,camp_20,,,,,2024-04-20 23:53:30,2024-04-20 23:53:30,2024-04-20 23:53:30,2024-04-20 23:53:30,1,61.37
5000146,#ORD5000146,user56@example.com,,cust7567496105,paid,fulfilled,USD,36.83,28.98,0.0,2.32,5.53,0.0,36.83,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://google.com,google,cpc,camp_7,,,,,2024-04-29 14:40:22,2024-04-29 14:40:22,2024-04-29 14:40:22,2024-04-29 14:40:22,2,58.93
5000147,#ORD5000147,user57@example.com,,cust9639245200,paid,fulfilled,USD,47.88,41.97,4.2,3.02,7.09,0.0,47.88,{},{},CA,CA,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,email,camp_8,,,,,2023-02-20 01:40:41,2023-02-20 01:40:41,2023-02-20 01:40:41,2023-02-20 01:40:41,1,38.3
5000148,#ORD5000148,user57@example.com,,cust9639245200,paid,fulfilled,USD,71.64,55.96,0.0,4.48,11.2,0.0,71.64,{},{},CA,CA,[],[],[],[],[],,,web,/collections/all,https://affiliate.com,affiliate,email,camp_4,,,,,2024-04-23 23:15:48,2024-04-23 23:15:48,2024-04-23 23:15:48,2024-04-23 23:15:48,2,114.62
5000149,#ORD5000149,user57@example.com,,cust9639245200,paid,fulfilled,USD,98.97,82.96,0.0,6.64,9.37,0.0,98.97,{},{},CA,CA,[],[],[],[],[],,,web,/collections/all,https://organic.com,organic,cpc,camp_2,,,,,2024-08-07 05:53:29,2024-08-07 05:53:29,2024-08-07 05:53:29,2024-08-07 05:53:29,3,237.53
5000150,#ORD5000150,user57@example.com,,cust9639245200,paid,fulfilled,USD,67.02,68.96,6.9,4.96,0.0,0.0,67.02,{},{},CA,CA,[],[],[],[],[],,,web,/collections/all,https://meta.com,meta,social,camp_12,,,,,2024-08-26 14:11:08,2024-08-26 14:11:08,2024-08-26 14:11:08,2024-08-26 14:11:08,4,214.46
5000151,#ORD5000151,user58@example.com,,cust4095476665,paid,fulfilled,USD,34.47,24.98,0.0,2.0,7.49,0.0,34.47,{},{},US,US,[],[],[],[],[],,,web,/collections/all,https://google.com,google,organic,camp_8,,,,,2023-03-25 20:17:25,2023-03-25 20:17:25,2023-03-25 20:17:25,2023-03-25 20:17:25,1,27.58
5000152,#ORD5000152,user59@example.com,,cust8047877267,paid,fulfilled,USD,112.26,93.94,0.0,7.52,10.8,0.0,112.26,{},{},DE,DE,[],[],[],[],[],,,web,/collections/all,https://google.com,google,email,camp_9,,,,,2024-04-16 14:07:38,2024-04-16 14:07:38,2024-04-16 14:07:38,2024-04-16 14:07:38,1,89.81
